datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 10:53:03:501,0,0,156.0,440.0,284.0,29.92,27.53,100200.14,100.3,-0.69,-8.6,-4.55,-0.0,0.0,0.0,15.19,14.86,-13.72,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:03:628,0,0,156.0,440.0,284.0,29.92,27.53,100200.61,100.26,-0.7,-8.6,-4.55,-0.0,-0.0,-0.0,14.7,15.9,-15.92,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:03:755,0,0,156.0,440.0,284.0,29.92,27.53,100201.0,100.23,-0.7,-8.6,-4.53,0.0,0.0,-0.0,15.85,16.02,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:03:882,0,0,156.0,440.0,284.0,29.92,27.53,100201.77,100.17,-0.71,-8.6,-4.55,-0.0,-0.0,-0.0,14.7,15.9,-12.41,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:009,0,0,156.0,440.0,284.0,29.92,27.53,100201.95,100.15,-0.68,-8.61,-4.54,0.0,0.0,-0.0,16.18,16.02,-15.48,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:136,0,0,156.0,441.0,285.0,30.06,27.53,100203.49,100.02,-0.68,-8.59,-4.53,-0.0,-0.0,-0.0,15.36,15.67,-15.92,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:263,0,0,156.0,441.0,285.0,30.06,27.53,100202.38,100.12,-0.69,-8.58,-4.53,-0.0,0.0,0.0,13.71,14.97,-12.41,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:389,0,0,156.0,441.0,285.0,30.06,27.53,100202.84,100.08,-0.7,-8.6,-4.51,-0.0,0.0,0.0,13.71,15.67,-13.29,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:516,0,0,156.0,441.0,285.0,30.06,27.53,100202.11,100.14,-0.7,-8.6,-4.52,0.0,-0.0,-0.0,15.03,15.67,-10.65,28.5,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:643,0,0,156.0,441.0,285.0,30.06,27.53,100202.63,100.1,-0.69,-8.6,-4.52,0.0,-0.0,-0.0,16.18,16.25,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:770,0,0,156.0,441.0,285.0,30.06,27.53,100202.38,100.12,-0.7,-8.6,-4.53,-0.0,0.0,-0.0,15.03,15.21,-11.53,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:04:897,0,0,156.0,442.0,286.0,30.2,27.53,100201.0,100.23,-0.7,-8.61,-4.52,-0.0,0.0,-0.0,15.03,15.21,-11.53,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:024,0,0,157.0,442.0,285.0,29.99,27.53,100203.32,100.04,-0.7,-8.61,-4.53,-0.0,-0.0,-0.0,15.69,15.44,-16.8,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:150,0,0,157.0,442.0,285.0,29.99,27.53,100200.83,100.25,-0.7,-8.6,-4.49,0.0,-0.0,-0.0,14.86,15.55,-11.09,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:277,0,0,157.0,441.0,284.0,29.85,27.52,100201.9,100.16,-0.69,-8.62,-4.53,0.0,0.0,0.0,15.85,16.25,-13.72,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:404,0,0,157.0,442.0,285.0,29.99,27.52,100199.84,100.33,-0.71,-8.59,-4.51,-0.0,0.0,0.0,16.35,14.51,-10.65,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:531,0,0,157.0,442.0,285.0,29.99,27.53,100201.34,100.2,-0.7,-8.61,-4.53,-0.0,0.0,-0.0,14.7,16.6,-12.41,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:658,0,0,157.0,443.0,286.0,30.13,27.53,100203.49,100.02,-0.68,-8.59,-4.52,0.0,-0.0,-0.0,16.02,14.74,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:785,0,0,157.0,443.0,286.0,30.13,27.53,100201.47,100.19,-0.7,-8.61,-4.53,-0.0,-0.0,-0.0,15.03,15.21,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:05:912,0,0,157.0,443.0,286.0,30.13,27.53,100201.98,100.15,-0.7,-8.59,-4.54,-0.0,0.0,0.0,15.69,15.67,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:038,0,0,157.0,444.0,287.0,30.28,27.52,100202.08,100.14,-0.7,-8.62,-4.52,0.0,-0.0,-0.0,15.03,16.13,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:165,0,0,157.0,444.0,287.0,30.28,27.53,100199.11,100.39,-0.69,-8.61,-4.51,-0.0,-0.0,-0.0,15.69,16.13,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:292,0,0,157.0,444.0,287.0,30.28,27.52,100201.38,100.2,-0.7,-8.6,-4.52,-0.0,-0.0,-0.0,15.69,14.74,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:419,0,0,157.0,444.0,287.0,30.28,27.53,100201.3,100.21,-0.69,-8.6,-4.5,-0.0,0.0,0.0,15.52,14.63,-10.21,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:546,0,0,157.0,444.0,287.0,30.28,27.53,100199.92,100.32,-0.7,-8.61,-4.54,-0.0,0.0,0.0,15.69,15.44,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:673,0,0,157.0,444.0,287.0,30.28,27.53,100202.55,100.1,-0.71,-8.6,-4.52,-0.0,0.0,-0.0,15.52,14.86,-14.6,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:800,0,0,157.0,445.0,288.0,30.42,27.54,100204.17,99.97,-0.69,-8.61,-4.55,-0.0,0.0,-0.0,14.2,15.09,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:06:926,0,0,158.0,445.0,287.0,30.21,27.53,100202.89,100.07,-0.7,-8.61,-4.5,-0.0,0.0,-0.0,15.69,15.67,-15.92,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:053,0,0,158.0,445.0,287.0,30.21,27.53,100199.97,100.32,-0.71,-8.6,-4.54,-0.0,0.0,-0.0,14.2,15.32,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:180,0,0,158.0,446.0,288.0,30.35,27.53,100202.02,100.15,-0.7,-8.6,-4.55,-0.0,-0.0,-0.0,16.35,15.44,-12.41,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:307,0,0,158.0,445.0,287.0,30.21,27.53,100198.88,100.41,-0.7,-8.6,-4.55,-0.0,0.0,-0.0,16.18,16.02,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:434,0,0,158.0,446.0,288.0,30.35,27.53,100201.17,100.22,-0.72,-8.61,-4.54,0.0,-0.0,-0.0,14.37,14.97,-12.41,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:561,0,0,158.0,447.0,289.0,30.49,27.53,100199.75,100.34,-0.7,-8.61,-4.54,0.0,-0.0,0.0,16.51,15.09,-12.85,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:688,0,0,158.0,448.0,290.0,30.64,27.53,100200.22,100.3,-0.69,-8.59,-4.54,-0.0,0.0,-0.0,14.04,15.9,-15.04,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:814,0,0,159.0,450.0,291.0,30.71,27.53,100200.44,100.28,-0.69,-8.58,-4.53,-0.0,0.0,0.0,13.54,15.32,-15.48,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:07:941,0,0,161.0,453.0,292.0,30.72,27.53,100201.13,100.22,-0.69,-8.6,-4.53,-0.0,-0.0,-0.0,15.03,15.21,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:068,0,0,163.0,458.0,295.0,31.01,27.52,100199.84,100.33,-0.7,-8.61,-4.55,0.0,-0.0,-0.0,15.03,15.44,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:195,0,0,166.0,466.0,300.0,31.52,27.52,100199.41,100.37,-0.7,-8.59,-4.53,0.0,0.0,-0.0,15.19,14.86,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:322,0,0,169.0,476.0,307.0,32.31,27.53,100200.27,100.29,-0.71,-8.6,-4.53,0.0,-0.0,-0.0,15.52,15.32,-11.97,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:449,0,0,174.0,488.0,314.0,32.97,27.53,100201.81,100.16,-0.71,-8.6,-4.53,-0.0,0.0,-0.0,15.36,15.67,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:576,0,0,180.0,502.0,322.0,33.71,27.53,100203.02,100.06,-0.71,-8.6,-4.54,0.0,0.0,-0.0,15.19,15.32,-14.6,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:702,0,0,186.0,520.0,334.0,35.01,27.52,100202.76,100.08,-0.7,-8.59,-4.52,-0.0,-0.0,-0.0,16.51,16.25,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:829,0,0,194.0,540.0,346.0,36.18,27.53,100202.16,100.13,-0.69,-8.61,-4.52,-0.0,0.0,0.0,15.03,14.97,-16.8,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:08:956,0,0,203.0,564.0,361.0,37.71,27.52,100200.52,100.27,-0.69,-8.6,-4.51,-0.0,-0.0,0.0,15.19,16.48,-14.6,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:083,0,0,213.0,588.0,375.0,39.03,27.52,100201.21,100.21,-0.69,-8.6,-4.55,-0.0,0.0,-0.0,15.03,14.74,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:210,0,0,223.0,616.0,393.0,40.92,27.52,100202.41,100.11,-0.69,-8.6,-4.53,-0.0,0.0,-0.0,13.54,14.63,-11.97,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:337,0,0,234.0,644.0,410.0,42.6,27.53,100204.05,99.98,-0.67,-8.62,-4.55,-0.0,-0.0,-0.0,15.19,15.79,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:464,0,0,245.0,673.0,428.0,44.42,27.53,100202.67,100.09,-0.7,-8.6,-4.53,0.0,-0.0,-0.0,15.85,14.86,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:590,0,0,257.0,704.0,447.0,46.32,27.53,100202.11,100.14,-0.68,-8.6,-4.55,0.0,0.0,-0.0,15.85,14.86,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:717,0,0,269.0,736.0,467.0,48.36,27.53,100199.92,100.32,-0.69,-8.6,-4.54,-0.0,0.0,0.0,16.35,14.97,-13.29,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:844,0,0,281.0,769.0,488.0,50.54,27.53,100201.52,100.19,-0.69,-8.59,-4.53,-0.0,0.0,-0.0,15.52,15.55,-13.72,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:09:971,0,0,294.0,803.0,509.0,52.66,27.53,100202.2,100.13,-0.7,-8.59,-4.56,-0.0,0.0,-0.0,15.36,15.9,-15.04,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:098,0,0,307.0,837.0,530.0,54.77,27.52,100201.56,100.15,-0.68,-8.6,-4.53,-0.0,0.0,-0.0,15.36,15.21,-14.16,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:225,0,0,321.0,874.0,553.0,57.1,27.53,100201.64,100.18,-0.69,-8.6,-4.51,0.0,-0.0,-0.0,14.37,16.13,-10.65,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:352,0,0,335.0,909.0,574.0,59.15,27.53,100200.91,100.24,-0.7,-8.58,-4.56,-0.0,0.0,-0.0,14.7,16.13,-9.77,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:478,0,0,349.0,946.0,597.0,61.49,27.53,100201.0,100.23,-0.69,-8.59,-4.53,-0.0,0.0,0.0,15.69,15.67,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:605,0,0,363.0,983.0,620.0,63.82,27.53,100200.48,100.28,-0.69,-8.61,-4.53,-0.0,0.0,0.0,15.52,15.32,-13.72,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:732,0,0,377.0,1020.0,643.0,66.15,27.53,100201.47,100.19,-0.68,-8.58,-4.55,0.0,0.0,-0.0,15.52,15.55,-11.97,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:859,0,0,391.0,1056.0,665.0,68.34,27.53,100200.48,100.28,-0.69,-8.59,-4.53,0.0,-0.0,-0.0,15.36,15.44,-11.53,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:10:986,0,0,405.0,1092.0,687.0,70.54,27.53,100204.44,99.94,-0.7,-8.62,-4.53,-0.0,-0.0,-0.0,15.03,15.67,-11.53,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:113,0,0,418.0,1128.0,710.0,72.93,27.52,100200.18,100.3,-0.69,-8.59,-4.56,-0.0,0.0,-0.0,15.52,15.32,-10.21,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:240,0,0,431.0,1162.0,731.0,75.05,27.53,100202.84,100.08,-0.7,-8.59,-4.54,-0.0,-0.0,0.0,14.86,15.55,-13.72,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:366,0,0,444.0,1195.0,751.0,77.03,27.53,100201.64,100.18,-0.69,-8.6,-4.51,-0.0,0.0,0.0,14.2,16.48,-17.23,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:493,0,0,455.0,1225.0,770.0,78.99,27.52,100200.52,100.27,-0.7,-8.6,-4.54,0.0,0.0,0.0,15.36,14.97,-15.92,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:620,0,0,467.0,1255.0,788.0,80.75,27.53,100201.98,100.15,-0.69,-8.6,-4.54,-0.0,0.0,0.0,15.03,15.21,-10.65,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:747,0,0,477.0,1282.0,805.0,82.49,27.53,100201.34,100.2,-0.68,-8.6,-4.53,0.0,-0.0,-0.0,15.85,15.09,-13.72,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:11:874,0,0,487.0,1308.0,821.0,84.1,27.53,100202.5,100.11,-0.69,-8.6,-4.54,0.0,-0.0,-0.0,15.36,14.74,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:001,0,0,496.0,1332.0,836.0,85.63,27.52,100201.9,100.16,-0.71,-8.6,-4.51,-0.0,0.0,0.0,16.84,15.55,-16.36,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:128,0,0,504.0,1353.0,849.0,86.94,27.52,100201.56,100.18,-0.7,-8.6,-4.53,-0.0,0.0,-0.0,16.02,14.74,-8.9,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:254,0,0,512.0,1371.0,859.0,87.84,27.52,100202.5,100.11,-0.7,-8.6,-4.53,0.0,-0.0,0.0,14.37,16.13,-10.65,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:381,0,0,518.0,1389.0,871.0,89.14,27.53,100202.89,100.07,-0.69,-8.61,-4.52,0.0,-0.0,-0.0,16.35,15.9,-10.65,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:508,0,0,524.0,1403.0,879.0,89.88,27.53,100203.19,100.05,-0.69,-8.61,-4.51,-0.0,-0.0,-0.0,15.19,14.63,-12.85,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:635,0,0,529.0,1417.0,888.0,90.82,27.52,100201.05,100.23,-0.7,-8.62,-4.52,0.0,-0.0,-0.0,15.36,16.13,-10.65,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:762,0,0,534.0,1429.0,895.0,91.48,27.53,100202.33,100.12,-0.71,-8.6,-4.56,-0.0,-0.0,-0.0,15.85,15.55,-10.21,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:12:889,0,0,538.0,1438.0,900.0,91.93,27.53,100200.78,100.25,-0.7,-8.59,-4.53,-0.0,0.0,0.0,15.36,16.13,-13.29,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:016,0,0,541.0,1446.0,905.0,92.44,27.52,100199.58,100.35,-0.69,-8.61,-4.52,0.0,0.0,-0.0,14.37,16.6,-16.8,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:142,0,0,543.0,1452.0,909.0,92.87,27.53,100202.2,100.13,-0.7,-8.62,-4.53,-0.0,-0.0,-0.0,14.53,14.86,-12.85,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:269,0,0,545.0,1457.0,912.0,93.16,27.52,100201.05,100.23,-0.69,-8.62,-4.54,-0.0,0.0,0.0,14.86,15.55,-15.48,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:396,0,0,547.0,1461.0,914.0,93.32,27.52,100201.64,100.18,-0.71,-8.61,-4.53,-0.0,-0.0,0.0,15.03,15.44,-11.53,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:523,0,0,548.0,1464.0,916.0,93.53,27.52,100201.64,100.18,-0.69,-8.6,-4.53,-0.0,-0.0,-0.0,15.52,15.55,-12.85,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:650,0,0,549.0,1468.0,919.0,93.89,27.52,100199.32,100.37,-0.71,-8.61,-4.54,0.0,-0.0,0.0,14.86,16.02,-12.85,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:777,0,0,550.0,1471.0,921.0,94.11,27.52,100200.7,100.26,-0.7,-8.6,-4.53,-0.0,-0.0,-0.0,15.19,15.79,-12.85,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:13:904,0,0,552.0,1475.0,923.0,94.26,27.52,100199.32,100.37,-0.69,-8.59,-4.54,0.0,-0.0,0.0,16.68,14.97,-14.16,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:030,0,0,553.0,1476.0,923.0,94.2,27.52,100198.64,100.33,-0.71,-8.6,-4.53,-0.0,-0.0,0.0,13.87,15.79,-11.97,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:157,0,0,553.0,1479.0,926.0,94.62,27.52,100197.94,100.49,-0.7,-8.61,-4.56,0.0,0.0,-0.0,14.7,15.67,-16.8,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:284,0,0,554.0,1480.0,926.0,94.55,27.52,100200.0,100.32,-0.7,-8.61,-4.52,-0.0,-0.0,0.0,13.87,14.39,-11.09,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:411,0,0,554.0,1481.0,927.0,94.69,27.53,100199.58,100.35,-0.71,-8.6,-4.53,0.0,0.0,-0.0,14.2,14.86,-14.6,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:538,0,0,555.0,1482.0,927.0,94.63,27.53,100203.02,100.06,-0.7,-8.6,-4.52,-0.0,0.0,0.0,16.02,15.9,-9.77,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:665,0,0,555.0,1482.0,927.0,94.63,27.52,100198.11,100.48,-0.7,-8.61,-4.52,0.0,0.0,-0.0,15.36,16.13,-14.16,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:791,0,0,555.0,1483.0,928.0,94.77,27.53,100201.47,100.19,-0.7,-8.62,-4.53,-0.0,0.0,0.0,14.04,14.97,-17.67,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:14:918,0,0,555.0,1483.0,928.0,94.77,27.52,100199.41,100.37,-0.7,-8.6,-4.53,-0.0,0.0,-0.0,15.69,15.44,-15.92,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:045,0,0,555.0,1483.0,928.0,94.77,27.53,100199.63,100.35,-0.71,-8.6,-4.54,0.0,-0.0,0.0,16.35,15.21,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:172,0,0,555.0,1482.0,927.0,94.63,27.52,100199.23,100.38,-0.69,-8.6,-4.52,-0.0,0.0,-0.0,15.69,15.21,-11.53,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:299,0,0,555.0,1483.0,928.0,94.77,27.52,100200.44,100.28,-0.7,-8.6,-4.52,0.0,-0.0,-0.0,15.36,15.67,-13.29,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:426,0,0,555.0,1483.0,928.0,94.77,27.52,100198.98,100.4,-0.68,-8.61,-4.54,0.0,-0.0,-0.0,14.86,14.86,-17.23,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:553,0,0,555.0,1483.0,928.0,94.77,27.52,100197.86,100.5,-0.7,-8.6,-4.52,-0.0,0.0,0.0,14.04,16.6,-15.92,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:679,0,0,555.0,1484.0,929.0,94.91,27.53,100202.03,100.15,-0.71,-8.6,-4.53,-0.0,0.0,0.0,14.86,15.32,-12.85,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:806,0,0,556.0,1484.0,928.0,94.71,27.52,100202.24,100.13,-0.7,-8.62,-4.52,-0.0,0.0,0.0,15.69,16.37,-13.29,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:15:933,0,0,556.0,1484.0,928.0,94.71,27.52,100201.47,100.19,-0.69,-8.6,-4.54,-0.0,-0.0,-0.0,16.02,15.21,-13.29,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:060,0,0,556.0,1485.0,929.0,94.85,27.52,100201.98,100.15,-0.69,-8.61,-4.57,-0.0,0.0,-0.0,14.53,15.09,-14.6,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:187,0,0,556.0,1485.0,929.0,94.85,27.52,100201.13,100.22,-0.7,-8.61,-4.55,-0.0,-0.0,0.0,14.86,15.32,-16.36,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:314,0,0,556.0,1485.0,929.0,94.85,27.52,100203.97,99.98,-0.7,-8.61,-4.54,-0.0,-0.0,0.0,15.69,15.67,-14.16,28.51,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:441,0,0,556.0,1484.0,928.0,94.71,27.52,100202.34,100.12,-0.7,-8.6,-4.54,-0.0,-0.0,0.0,14.2,15.09,-12.85,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:567,0,0,556.0,1485.0,929.0,94.85,27.52,100201.83,100.16,-0.69,-8.61,-4.53,-0.0,-0.0,-0.0,14.2,15.09,-9.34,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:694,0,0,556.0,1484.0,928.0,94.71,27.52,100201.64,100.18,-0.7,-8.6,-4.55,-0.0,-0.0,-0.0,15.19,15.79,-11.97,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:821,0,0,556.0,1485.0,929.0,94.85,27.52,100200.61,100.26,-0.7,-8.61,-4.55,-0.0,-0.0,-0.0,15.52,15.55,-13.72,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:16:948,0,0,556.0,1485.0,929.0,94.85,27.52,100202.59,100.1,-0.7,-8.61,-4.54,-0.0,0.0,0.0,16.02,16.37,-11.53,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:075,0,0,556.0,1485.0,929.0,94.85,27.52,100202.08,100.14,-0.69,-8.6,-4.54,-0.0,0.0,-0.0,15.03,15.21,-12.41,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:202,0,0,556.0,1485.0,929.0,94.85,27.52,100201.22,100.21,-0.69,-8.59,-4.51,0.0,0.0,0.0,14.7,15.44,-13.29,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:329,0,0,556.0,1485.0,929.0,94.85,27.52,100201.56,100.18,-0.68,-8.62,-4.54,-0.0,-0.0,-0.0,15.69,15.44,-15.92,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:455,0,0,555.0,1485.0,930.0,95.05,27.52,100201.73,100.17,-0.7,-8.61,-4.52,-0.0,0.0,0.0,15.03,15.67,-14.16,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:582,0,0,556.0,1485.0,929.0,94.85,27.52,100202.59,100.1,-0.7,-8.6,-4.53,-0.0,-0.0,-0.0,15.52,15.55,-12.85,28.54,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:709,0,0,556.0,1486.0,930.0,94.99,27.51,100200.19,100.3,-0.69,-8.6,-4.52,-0.0,-0.0,-0.0,15.03,15.67,-14.16,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:836,0,0,556.0,1485.0,929.0,94.85,27.51,100199.33,100.37,-0.69,-8.6,-4.54,-0.0,0.0,0.0,15.19,14.86,-11.09,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:17:963,0,0,556.0,1486.0,930.0,94.99,27.52,100200.53,100.27,-0.7,-8.6,-4.53,0.0,0.0,-0.0,15.69,15.44,-12.41,28.52,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:18:090,0,0,556.0,1486.0,930.0,94.99,27.52,100201.56,100.18,-0.69,-8.61,-4.51,-0.0,-0.0,0.0,16.02,14.97,-11.53,28.53,ground_truth,shuttle_ExFatLogger02.csv
2020/07/20 10:53:18:217,0,0,556.0,1486.0,930.0,94.99,27.51,100200.02,100.31,-0.7,-8.6,-4.51,-0.0,0.0,0.0,16.02,15.9,-15.04,28.53,ground_truth,shuttle_ExFatLogger02.csv
