datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 19:55:31:894,2,0,52.0,295.0,243.0,32.67,28.39,100354.82,87.32,-7.36,6.39,0.28,0.01,-0.02,-0.0,10.73,-11.66,-12.74,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:021,5,1,60.0,327.0,267.0,35.58,28.51,100450.12,79.33,4.41,8.9,1.59,-0.0,0.0,0.0,14.49,-12.33,-17.08,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:147,7,2,119.0,733.0,614.0,83.94,27.98,100423.17,81.59,3.97,-2.41,-8.81,0.0,-0.0,-0.0,2.54,6.59,3.27,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:274,2,0,52.0,295.0,243.0,32.67,28.39,100354.17,87.37,-7.55,6.3,0.31,0.0,0.02,0.0,11.78,-3.46,-15.18,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:401,5,1,60.0,327.0,267.0,35.58,28.51,100449.38,79.39,4.38,8.87,1.52,-0.0,0.0,-0.0,15.89,-12.65,-16.03,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:527,7,2,119.0,733.0,614.0,83.94,27.98,100423.69,81.54,3.96,-2.41,-8.86,-0.0,-0.0,0.0,0.95,6.23,5.93,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:654,2,0,52.0,295.0,243.0,32.67,28.38,100352.7,87.5,-7.46,6.3,0.34,0.0,0.0,0.0,11.29,-7.93,-14.1,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:781,5,1,61.0,326.0,265.0,35.16,28.51,100453.25,79.06,4.37,8.9,1.53,-0.0,0.0,-0.0,15.61,-12.96,-16.51,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:32:908,7,2,119.0,734.0,615.0,84.1,27.98,100422.76,81.62,3.99,-2.42,-8.84,-0.0,0.0,0.01,2.01,6.09,4.15,31.88,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:034,2,0,51.0,293.0,242.0,32.62,28.39,100354.98,87.31,-7.48,6.3,0.31,0.0,-0.0,0.0,12.02,-8.68,-13.28,31.48,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:161,5,1,60.0,326.0,266.0,35.42,28.51,100450.35,79.31,4.41,8.88,1.54,0.0,-0.0,-0.0,15.61,-12.33,-15.93,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:288,7,2,119.0,733.0,614.0,83.94,27.98,100424.55,81.47,3.99,-2.39,-8.87,-0.0,0.0,0.0,4.66,6.45,5.04,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:415,2,0,51.0,294.0,243.0,32.78,28.39,100354.13,87.38,-7.48,6.32,0.31,-0.01,0.01,-0.0,11.46,-4.95,-11.93,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:541,5,1,59.0,326.0,267.0,35.69,28.51,100449.03,79.42,4.44,8.88,1.54,-0.0,-0.0,-0.0,15.61,-12.96,-16.31,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:668,7,2,119.0,734.0,615.0,84.1,27.98,100424.64,81.46,3.95,-2.36,-8.94,0.0,-0.0,-0.0,-3.29,6.38,4.15,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:795,2,0,52.0,294.0,242.0,32.51,28.39,100351.38,87.61,-7.36,6.4,0.34,0.01,-0.01,0.0,11.46,-4.95,-13.01,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:33:922,5,1,60.0,326.0,266.0,35.42,28.51,100450.17,79.32,4.45,8.9,1.5,0.0,-0.0,-0.0,16.45,-13.27,-15.84,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:048,7,2,119.0,734.0,615.0,84.1,27.98,100421.84,81.7,3.99,-2.41,-8.83,-0.0,-0.0,0.0,3.07,6.23,0.6,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:175,2,0,51.0,292.0,241.0,32.46,28.39,100354.11,87.38,-7.31,6.31,0.2,0.0,-0.01,-0.0,11.62,-7.93,-12.47,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:302,5,1,60.0,328.0,268.0,35.74,28.51,100451.92,79.18,4.29,8.78,1.52,-0.0,0.0,0.0,14.77,-14.51,-15.84,31.09,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:428,7,2,119.0,734.0,615.0,84.1,27.98,100424.41,81.48,4.01,-2.36,-8.91,0.0,-0.0,-0.0,2.54,6.89,10.37,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:555,2,0,51.0,292.0,241.0,32.46,28.39,100356.7,87.16,-7.29,6.37,0.24,0.01,-0.04,0.0,11.05,-5.7,-11.65,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:682,5,1,61.0,333.0,272.0,36.26,28.51,100447.39,79.56,4.44,8.86,1.56,-0.0,-0.01,-0.0,15.05,-12.96,-15.74,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:809,7,2,119.0,733.0,614.0,83.94,27.98,100424.55,81.47,4.05,-2.45,-8.84,-0.01,0.0,0.01,-0.11,6.96,-1.17,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:34:935,2,0,51.0,293.0,242.0,32.62,28.39,100357.05,87.13,-7.65,6.14,0.38,-0.02,0.04,-0.02,11.37,-1.23,-13.28,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:062,5,1,61.0,334.0,273.0,36.42,28.51,100448.44,79.47,4.2,9.03,1.45,0.01,0.0,0.01,14.21,-13.89,-16.22,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:189,7,2,119.0,734.0,615.0,84.1,27.98,100424.24,81.5,4.02,-2.42,-8.82,-0.0,0.0,0.01,0.95,6.67,4.15,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:316,2,0,51.0,292.0,241.0,32.46,28.39,100354.52,87.34,-7.36,6.06,0.5,-0.04,0.01,-0.02,11.54,-4.21,-12.74,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:442,5,1,61.0,334.0,273.0,36.42,28.51,100450.81,79.27,4.47,8.77,1.64,-0.0,-0.0,-0.0,15.05,-16.06,-15.36,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:569,7,2,119.0,734.0,615.0,84.1,27.98,100424.59,81.47,3.99,-2.33,-8.94,0.0,-0.0,-0.01,0.95,6.38,-1.17,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:696,2,0,51.0,292.0,241.0,32.46,28.39,100353.79,87.41,-7.32,6.4,0.33,0.01,-0.01,0.0,11.7,-2.72,-11.65,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:823,5,1,61.0,332.0,271.0,36.1,28.51,100452.38,79.14,4.77,8.99,1.59,0.0,-0.01,-0.0,17.57,-12.65,-16.03,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:35:949,7,2,118.0,727.0,609.0,83.26,27.98,100427.63,81.21,3.97,-2.39,-8.93,0.0,-0.0,-0.0,-3.29,6.52,-1.17,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:076,2,0,51.0,290.0,239.0,32.15,28.39,100355.89,87.23,-7.15,6.57,0.46,0.03,-0.05,0.02,11.05,-1.23,-12.74,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:203,5,1,60.0,330.0,270.0,36.05,28.51,100452.03,79.17,4.49,8.87,1.47,-0.0,-0.0,-0.0,17.57,-15.13,-15.84,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:329,7,2,115.0,703.0,588.0,80.26,27.98,100425.79,81.37,3.96,-2.42,-8.85,0.0,-0.0,-0.0,-1.17,6.38,4.15,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:456,2,0,51.0,289.0,238.0,31.99,28.39,100354.98,87.31,-7.22,6.37,0.37,0.01,-0.04,0.01,11.7,0.26,-12.74,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:583,5,1,60.0,330.0,270.0,36.05,28.52,100449.81,79.35,4.4,8.87,1.56,-0.0,-0.0,-0.0,15.89,-13.89,-15.45,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:710,7,2,117.0,720.0,603.0,82.42,27.98,100424.88,81.44,4.01,-2.45,-8.82,-0.0,-0.0,0.01,2.01,6.96,-2.95,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:837,2,0,51.0,289.0,238.0,31.99,28.39,100354.52,87.34,-7.37,6.29,0.31,-0.0,-0.02,-0.0,11.62,-3.46,-14.1,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:36:963,5,1,60.0,331.0,271.0,36.21,28.52,100451.2,79.32,4.45,8.86,1.56,0.0,-0.01,-0.0,13.64,-13.89,-15.64,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:090,7,2,119.0,732.0,613.0,83.78,27.98,100424.59,81.47,4.01,-2.44,-8.87,-0.0,0.0,0.01,0.42,6.59,5.04,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:217,2,0,51.0,291.0,240.0,32.3,28.39,100355.55,87.26,-7.49,6.37,0.33,-0.0,0.01,-0.0,11.29,-10.91,-12.47,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:343,5,1,60.0,332.0,272.0,36.37,28.51,100450.59,79.29,4.43,8.91,1.54,-0.0,-0.0,-0.0,15.61,-10.47,-16.31,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:470,7,2,119.0,733.0,614.0,83.94,27.98,100424.2,81.5,4.01,-2.38,-8.89,0.0,0.0,-0.0,2.01,6.52,0.6,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:597,2,0,51.0,292.0,241.0,32.46,28.39,100354.8,87.32,-7.51,6.26,0.38,-0.01,0.01,-0.0,11.29,-4.95,-12.47,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:724,5,1,60.0,332.0,272.0,36.37,28.51,100448.34,79.48,4.45,9.01,1.54,0.0,-0.0,0.0,15.05,-13.58,-16.12,31.09,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:850,7,2,119.0,734.0,615.0,84.1,27.98,100427.33,81.24,3.99,-2.35,-8.9,0.0,0.0,-0.0,3.6,6.3,-0.28,31.84,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:37:977,2,0,51.0,292.0,241.0,32.46,28.39,100354.47,87.35,-7.39,6.39,0.15,0.03,0.01,0.01,11.13,-9.42,-11.93,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:104,5,1,60.0,331.0,271.0,36.21,28.51,100451.98,79.17,4.39,8.98,1.47,0.01,-0.0,0.0,17.29,-12.33,-16.12,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:230,7,2,119.0,734.0,615.0,84.1,27.98,100424.98,81.43,4.08,-2.53,-8.91,-0.01,0.0,0.01,2.54,6.45,-2.06,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:357,2,0,51.0,293.0,242.0,32.62,28.39,100352.76,87.49,-7.24,6.45,0.45,-0.01,-0.03,0.0,11.13,-7.93,-12.47,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:484,5,1,60.0,332.0,272.0,36.37,28.51,100446.88,79.6,4.4,8.94,1.5,0.0,-0.0,0.0,15.61,-11.09,-15.93,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:611,7,2,119.0,733.0,614.0,83.94,27.98,100423.09,81.59,4.01,-2.39,-8.87,-0.0,0.0,0.0,-2.76,6.59,1.49,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:738,2,0,51.0,294.0,243.0,32.78,28.39,100348.8,87.82,-7.7,6.42,0.28,-0.01,0.04,-0.0,10.57,-10.17,-13.28,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:864,5,1,60.0,332.0,272.0,36.37,28.51,100451.13,79.24,4.42,8.79,1.58,-0.01,-0.0,-0.01,16.17,-16.06,-15.17,31.09,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:38:991,7,2,119.0,734.0,615.0,84.1,27.99,100425.19,81.42,4.0,-2.46,-8.8,-0.0,0.0,0.01,3.6,6.3,-3.83,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:118,2,0,52.0,294.0,242.0,32.51,28.39,100351.73,87.58,-7.36,6.46,0.27,0.01,-0.01,0.0,11.37,-4.21,-12.2,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:244,5,1,60.0,332.0,272.0,36.37,28.51,100449.25,79.4,4.41,8.84,1.57,-0.0,-0.0,-0.0,15.61,-11.71,-15.93,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:371,7,2,119.0,733.0,614.0,83.94,27.98,100425.95,81.35,4.02,-2.38,-8.87,-0.0,0.0,0.0,1.48,6.3,-7.38,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:498,2,0,52.0,294.0,242.0,32.51,28.39,100354.82,87.32,-7.49,6.3,0.33,-0.01,0.01,-0.0,12.1,-1.97,-13.01,31.48,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:625,5,1,60.0,331.0,271.0,36.21,28.51,100448.2,79.49,4.43,8.89,1.54,0.0,-0.0,0.0,14.21,-12.65,-15.84,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:751,7,2,119.0,733.0,614.0,83.94,27.99,100425.66,81.38,3.98,-2.37,-8.82,-0.0,0.0,0.0,-2.76,6.3,10.37,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:39:878,2,0,52.0,293.0,241.0,32.35,28.39,100353.09,87.46,-7.42,6.33,0.32,0.0,0.0,-0.0,11.46,-0.48,-11.93,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:005,5,1,60.0,332.0,272.0,36.37,28.51,100448.73,79.44,4.4,8.91,1.52,0.0,-0.0,0.0,17.85,-11.71,-16.31,31.08,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:131,7,2,119.0,733.0,614.0,83.94,27.98,100424.41,81.48,3.98,-2.39,-8.87,-0.0,-0.0,0.0,1.48,6.45,-0.28,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:258,2,0,52.0,294.0,242.0,32.51,28.39,100353.27,87.45,-7.37,6.41,0.34,0.01,-0.01,0.0,11.05,-8.68,-13.82,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:385,5,1,60.0,332.0,272.0,36.37,28.52,100449.12,79.41,4.39,8.86,1.54,-0.0,-0.0,-0.0,16.17,-14.2,-15.93,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:512,7,2,119.0,734.0,615.0,84.1,27.98,100426.13,81.34,4.0,-2.35,-8.86,0.0,-0.0,-0.0,2.01,6.67,0.6,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:639,2,0,52.0,295.0,243.0,32.67,28.39,100352.4,87.52,-7.45,6.31,0.32,-0.0,0.0,-0.0,11.62,-4.95,-10.3,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:765,5,1,60.0,331.0,271.0,36.21,28.51,100449.38,79.39,4.45,8.91,1.53,0.0,0.0,0.0,15.33,-14.51,-15.84,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:40:892,7,2,119.0,732.0,613.0,83.78,27.99,100426.0,81.35,3.98,-2.37,-8.88,0.0,0.0,-0.0,-1.17,6.67,7.7,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:019,2,0,52.0,296.0,244.0,32.83,28.38,100352.35,87.53,-7.43,6.28,0.35,-0.01,0.0,-0.0,10.89,-10.17,-12.74,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:145,5,1,60.0,331.0,271.0,36.21,28.51,100448.38,79.47,4.43,8.89,1.55,-0.0,-0.0,0.0,15.05,-14.82,-15.93,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:272,7,2,118.0,731.0,613.0,83.89,27.99,100425.83,81.36,3.97,-2.39,-8.85,-0.0,0.0,0.0,0.42,6.16,1.49,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:399,2,0,52.0,297.0,245.0,32.98,28.39,100352.74,87.49,-7.42,6.35,0.33,0.0,-0.0,0.0,10.73,-4.21,-13.28,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:526,5,1,60.0,330.0,270.0,36.05,28.51,100449.91,79.34,4.39,8.87,1.53,-0.0,0.0,-0.0,14.21,-12.02,-16.03,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:652,7,2,111.0,675.0,564.0,76.91,27.99,100428.66,81.13,3.98,-2.36,-8.82,0.0,-0.0,-0.0,1.48,7.03,5.04,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:779,2,0,52.0,297.0,245.0,32.98,28.39,100352.93,87.48,-7.45,6.34,0.32,0.0,0.0,0.0,10.97,-10.91,-14.1,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:41:906,5,1,60.0,330.0,270.0,36.05,28.51,100450.29,79.31,4.38,8.83,1.58,-0.0,-0.0,-0.0,15.33,-12.65,-16.03,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:032,7,2,108.0,654.0,546.0,74.39,27.98,100425.1,81.42,3.99,-2.38,-8.85,-0.0,-0.0,0.0,-3.29,6.81,4.15,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:159,2,0,52.0,296.0,244.0,32.83,28.39,100354.82,87.32,-7.4,6.35,0.32,0.0,-0.01,0.0,11.86,-5.7,-14.37,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:286,5,1,61.0,328.0,267.0,35.47,28.51,100448.44,79.47,4.41,8.91,1.51,-0.0,0.0,0.0,15.05,-13.58,-15.74,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:413,7,2,110.0,671.0,561.0,76.55,27.99,100424.45,81.48,3.99,-2.42,-8.85,0.0,0.0,0.0,-3.82,6.01,5.04,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:540,2,0,52.0,296.0,244.0,32.83,28.39,100352.74,87.49,-7.45,6.34,0.3,0.0,-0.0,-0.0,11.62,-7.93,-10.84,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:666,5,1,58.0,321.0,263.0,35.17,28.51,100448.34,79.48,4.43,8.91,1.54,0.0,-0.0,-0.0,17.29,-12.96,-16.12,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:793,7,2,108.0,658.0,550.0,75.03,27.99,100424.11,81.51,3.99,-2.37,-8.86,-0.0,0.0,-0.0,5.72,6.01,3.27,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:42:920,2,0,52.0,295.0,243.0,32.67,28.38,100351.33,87.61,-7.43,6.32,0.32,-0.0,0.0,-0.0,10.49,-3.46,-11.38,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:046,5,1,57.0,310.0,253.0,33.7,28.51,100449.55,79.37,4.43,8.91,1.52,0.0,-0.0,-0.0,13.64,-14.51,-16.6,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:173,7,2,105.0,636.0,531.0,72.35,27.99,100426.56,81.3,4.01,-2.4,-8.85,-0.0,-0.0,0.0,-2.76,6.59,3.27,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:300,2,0,52.0,296.0,244.0,32.83,28.39,100352.57,87.39,-7.42,6.33,0.32,-0.0,0.0,0.0,11.29,-9.42,-13.55,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:427,5,1,59.0,324.0,265.0,35.37,28.51,100450.08,79.33,4.41,8.91,1.54,0.0,-0.0,0.0,16.45,-13.89,-15.84,31.09,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:553,7,2,106.0,646.0,540.0,73.67,27.99,100424.67,81.46,4.0,-2.39,-8.83,-0.0,-0.0,0.0,-3.29,5.94,2.38,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:680,2,0,52.0,295.0,243.0,32.67,28.38,100351.5,87.6,-7.44,6.32,0.34,-0.0,0.0,-0.0,11.37,-5.7,-11.65,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:807,5,1,60.0,330.0,270.0,36.05,28.52,100452.29,79.14,4.43,8.89,1.56,-0.0,-0.0,-0.0,14.49,-14.2,-15.74,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:43:933,7,2,109.0,660.0,551.0,75.07,27.98,100426.3,81.32,4.0,-2.39,-8.84,-0.0,0.0,0.0,-0.11,6.52,2.38,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:060,2,0,52.0,294.0,242.0,32.51,28.39,100354.3,87.36,-7.44,6.3,0.39,-0.0,-0.0,-0.0,11.94,-6.44,-13.01,31.48,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:187,5,1,60.0,329.0,269.0,35.89,28.51,100445.38,79.72,4.41,8.92,1.51,0.0,0.0,0.0,15.05,-12.33,-15.55,31.09,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:314,7,2,109.0,663.0,554.0,75.55,27.99,100426.6,81.3,4.01,-2.39,-8.83,-0.0,0.0,0.0,-2.23,6.38,-1.17,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:441,2,0,52.0,292.0,240.0,32.19,28.39,100352.57,87.51,-7.46,6.33,0.32,-0.0,0.0,-0.0,11.37,0.26,-16.54,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:567,5,1,60.0,332.0,272.0,36.37,28.51,100448.16,79.49,4.4,8.92,1.55,0.0,-0.0,-0.0,14.77,-14.51,-16.41,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:694,7,2,109.0,663.0,554.0,75.55,27.99,100425.06,81.43,3.98,-2.37,-8.85,-0.0,-0.0,-0.0,-1.17,5.94,0.6,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:821,2,0,52.0,292.0,240.0,32.19,28.39,100354.65,87.33,-7.46,6.27,0.35,-0.01,0.0,-0.0,11.13,-4.95,-13.01,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:44:947,5,1,61.0,334.0,273.0,36.42,28.51,100445.66,79.7,4.51,8.97,1.54,0.0,-0.0,0.0,15.33,-14.51,-16.03,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:074,7,2,117.0,719.0,602.0,82.26,27.99,100425.83,81.36,4.01,-2.4,-8.86,-0.0,0.0,0.0,-0.11,6.52,-2.95,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:201,2,0,51.0,290.0,239.0,32.15,28.39,100356.54,87.18,-7.43,6.32,0.31,-0.0,0.0,-0.0,11.62,-9.42,-14.64,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:328,5,1,61.0,336.0,275.0,36.73,28.51,100446.08,79.67,4.43,8.91,1.53,0.0,-0.0,0.0,15.05,-13.58,-15.93,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:454,7,2,119.0,731.0,612.0,83.62,27.99,100425.02,81.43,4.0,-2.42,-8.86,-0.0,0.0,0.0,-0.11,6.81,-1.17,31.87,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:581,2,0,51.0,287.0,236.0,31.67,28.39,100350.85,87.65,-7.41,6.33,0.32,-0.0,-0.0,-0.0,11.7,-10.17,-14.37,31.47,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:708,5,1,61.0,337.0,276.0,36.89,28.51,100448.9,79.43,4.44,8.88,1.52,0.0,-0.0,-0.0,12.52,-13.89,-17.17,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:834,7,2,119.0,731.0,612.0,83.62,27.99,100426.22,81.33,4.0,-2.4,-8.88,-0.0,0.0,0.0,-0.11,6.52,7.7,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:45:961,2,0,50.0,283.0,233.0,31.31,28.39,100351.71,87.58,-7.44,6.32,0.33,-0.0,-0.0,-0.0,12.18,-8.68,-12.74,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:088,5,1,61.0,337.0,276.0,36.89,28.51,100445.9,79.68,4.41,8.9,1.54,0.0,-0.0,0.0,15.33,-16.37,-15.64,31.1,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:215,7,2,118.0,729.0,611.0,83.57,27.99,100424.11,81.51,3.99,-2.37,-8.85,0.0,0.0,0.0,0.95,6.09,11.25,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:342,2,0,50.0,279.0,229.0,30.68,28.39,100352.76,87.49,-7.41,6.31,0.31,-0.0,0.0,-0.0,11.94,-7.93,-12.47,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:468,5,1,61.0,337.0,276.0,36.89,28.51,100443.64,79.87,4.38,8.89,1.55,0.0,0.0,0.0,15.89,-13.27,-15.84,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:595,7,2,118.0,726.0,608.0,83.1,27.98,100425.92,81.36,3.99,-2.38,-8.84,0.0,0.0,-0.0,0.42,6.3,-3.83,31.85,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:722,2,0,50.0,275.0,225.0,30.04,28.39,100350.52,87.68,-7.42,6.32,0.33,0.0,-0.0,0.0,11.29,-6.44,-11.93,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:848,5,1,61.0,338.0,277.0,37.05,28.51,100446.81,79.6,4.42,8.88,1.54,0.0,-0.0,0.0,15.33,-14.51,-16.41,31.11,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:46:975,7,2,118.0,729.0,611.0,83.57,27.98,100425.1,81.42,4.0,-2.4,-8.86,-0.0,0.0,0.0,2.01,6.67,0.6,31.86,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:47:102,2,0,49.0,274.0,225.0,30.15,28.39,100354.11,87.38,-7.44,6.32,0.33,0.0,0.0,0.0,10.33,-7.93,-10.3,31.46,missing_pressure,press_ExFatLogger07.csv
2020/07/20 19:55:47:229,5,1,61.0,338.0,277.0,37.05,28.51,100447.69,79.53,4.42,8.9,1.53,-0.0,0.0,-0.0,15.89,-15.75,-16.03,31.12,missing_pressure,press_ExFatLogger07.csv
