datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 14:45:14:856,1,0,303.0,1254.0,951.0,117.7,28.12,100275.4,93.98,3.32,-6.58,-6.27,-0.0,0.0,-0.0,15.19,14.71,-8.32,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:14:983,7,1,65.0,385.0,320.0,43.41,27.4,100239.89,96.97,5.61,-6.27,-5.21,0.0,0.0,0.01,24.84,30.73,-26.99,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:110,1,0,305.0,1262.0,957.0,118.44,28.11,100276.86,93.86,3.33,-6.6,-6.26,-0.0,0.0,0.0,15.19,15.29,-8.32,31.65,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:236,7,1,65.0,385.0,320.0,43.41,27.4,100241.0,96.87,5.57,-6.36,-5.21,-0.0,-0.0,-0.01,23.29,30.05,-28.52,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:363,1,0,305.0,1264.0,959.0,118.74,28.11,100272.72,94.21,3.32,-6.62,-6.27,-0.0,-0.0,0.0,14.66,15.0,-1.07,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:490,7,1,65.0,386.0,321.0,43.57,27.4,100240.56,96.91,5.6,-6.32,-5.2,-0.01,-0.01,-0.0,25.61,30.64,-28.26,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:617,1,0,303.0,1253.0,950.0,117.55,28.12,100276.04,93.93,3.31,-6.61,-6.25,-0.0,0.0,-0.0,15.37,15.0,-6.87,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:743,7,1,65.0,386.0,321.0,43.57,27.39,100242.81,96.72,5.57,-6.33,-5.24,0.01,0.01,0.0,18.67,30.22,-29.03,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:870,1,0,305.0,1265.0,960.0,118.9,28.12,100277.3,93.83,3.33,-6.63,-6.25,0.0,-0.0,-0.0,15.01,15.39,-6.87,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:15:997,7,1,65.0,385.0,320.0,43.41,27.39,100239.34,97.01,5.54,-6.32,-5.2,-0.0,0.0,-0.01,24.06,30.14,-27.75,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:124,1,0,305.0,1262.0,957.0,118.44,28.12,100278.11,93.76,3.31,-6.6,-6.28,-0.0,-0.0,-0.0,14.48,15.29,-8.32,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:251,7,1,65.0,386.0,321.0,43.57,27.4,100239.05,97.04,5.57,-6.32,-5.25,0.0,0.0,-0.01,22.52,31.15,-28.26,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:377,1,0,303.0,1253.0,950.0,117.55,28.12,100277.42,93.81,3.31,-6.6,-6.25,-0.0,0.0,-0.0,14.48,15.29,-14.13,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:504,7,1,65.0,386.0,321.0,43.57,27.39,100239.95,96.96,5.56,-6.35,-5.12,-0.0,-0.0,-0.0,27.15,30.31,-28.26,30.34,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:631,1,0,305.0,1266.0,961.0,119.05,28.12,100275.17,94.0,3.3,-6.58,-6.31,-0.0,0.0,-0.0,15.19,14.91,3.28,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:758,7,1,65.0,385.0,320.0,43.41,27.39,100239.95,96.96,5.62,-6.36,-5.18,-0.0,-0.0,0.01,20.21,30.22,-26.99,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:16:884,1,0,304.0,1260.0,956.0,118.38,28.12,100275.35,93.99,3.32,-6.58,-6.31,-0.0,0.0,0.0,15.55,15.1,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:011,7,1,65.0,387.0,322.0,43.72,27.4,100239.55,96.99,5.64,-6.28,-5.23,0.01,0.0,0.01,21.75,29.88,-29.03,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:138,1,0,303.0,1253.0,950.0,117.55,28.12,100275.7,93.96,3.3,-6.62,-6.25,0.0,0.0,0.0,15.19,15.29,-8.32,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:265,7,1,65.0,385.0,320.0,43.41,27.39,100240.69,96.9,5.61,-6.27,-5.2,0.0,0.0,0.0,25.61,30.14,-28.26,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:392,1,0,306.0,1268.0,962.0,119.11,28.12,100276.91,93.86,3.31,-6.6,-6.29,-0.0,0.0,-0.0,14.66,14.81,-6.87,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:518,7,1,65.0,386.0,321.0,43.57,27.39,100240.59,96.91,5.61,-6.33,-5.19,0.01,0.01,0.0,21.75,30.05,-29.53,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:645,1,0,304.0,1257.0,953.0,117.92,28.12,100276.78,93.87,3.3,-6.64,-6.22,-0.0,0.0,-0.0,15.37,15.39,-3.97,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:772,7,1,65.0,386.0,321.0,43.57,27.39,100241.37,96.84,5.6,-6.3,-5.19,0.0,0.0,0.0,21.75,30.39,-28.01,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:17:899,1,0,303.0,1254.0,951.0,117.7,28.12,100274.14,94.09,3.31,-6.62,-6.24,-0.0,-0.0,0.0,15.19,15.68,-2.52,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:025,7,1,65.0,385.0,320.0,43.41,27.39,100241.94,96.79,5.6,-6.35,-5.22,-0.0,0.0,-0.0,27.92,30.56,-29.53,30.34,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:152,1,0,306.0,1268.0,962.0,119.11,28.12,100276.78,93.87,3.37,-6.63,-6.21,0.0,-0.0,-0.0,14.83,15.68,-5.42,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:279,7,1,65.0,386.0,321.0,43.57,27.4,100241.57,96.82,5.62,-6.31,-5.18,-0.01,-0.01,-0.01,30.23,30.14,-26.74,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:406,1,0,303.0,1256.0,953.0,118.01,28.12,100276.22,93.92,3.3,-6.6,-6.26,-0.0,0.0,0.0,15.72,15.39,-9.77,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:532,7,1,65.0,386.0,321.0,43.57,27.4,100241.74,96.81,5.58,-6.29,-5.22,-0.0,0.0,-0.0,24.06,30.14,-29.79,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:659,1,0,303.0,1255.0,952.0,117.86,28.12,100277.25,93.83,3.29,-6.59,-6.27,-0.0,0.0,0.0,14.48,15.87,-5.42,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:786,7,1,65.0,385.0,320.0,43.41,27.39,100240.46,96.92,5.59,-6.31,-5.19,-0.0,-0.0,0.0,24.84,30.22,-29.53,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:18:913,1,0,306.0,1268.0,962.0,119.11,28.12,100276.73,93.87,3.32,-6.6,-6.25,-0.0,0.0,-0.0,15.55,15.29,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:039,7,1,65.0,387.0,322.0,43.72,27.39,100238.77,97.06,5.57,-6.33,-5.22,-0.0,0.0,-0.0,22.52,30.14,-29.28,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:166,1,0,302.0,1254.0,952.0,117.95,28.12,100276.27,93.91,3.32,-6.59,-6.27,-0.0,-0.0,-0.0,15.01,14.43,-9.77,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:293,7,1,65.0,386.0,321.0,43.57,27.4,100242.35,96.76,5.59,-6.3,-5.21,-0.0,-0.0,0.0,23.29,30.73,-30.04,30.34,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:420,1,0,304.0,1258.0,954.0,118.07,28.12,100275.0,94.02,3.31,-6.6,-6.28,-0.0,0.0,-0.0,14.83,15.29,3.28,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:546,7,1,65.0,385.0,320.0,43.41,27.4,100242.69,96.73,5.58,-6.29,-5.22,0.0,0.0,-0.0,23.29,30.05,-27.5,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:673,1,0,305.0,1267.0,962.0,119.2,28.12,100275.05,94.01,3.31,-6.6,-6.27,0.0,0.0,-0.0,16.08,15.97,-6.87,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:800,7,1,65.0,387.0,322.0,43.72,27.39,100241.47,96.83,5.59,-6.31,-5.23,-0.0,-0.0,-0.0,17.9,30.31,-29.79,30.34,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:19:927,1,0,302.0,1253.0,951.0,117.8,28.11,100275.91,93.94,3.31,-6.6,-6.28,-0.0,0.0,-0.0,13.77,14.91,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:053,7,1,65.0,386.0,321.0,43.57,27.4,100241.06,96.87,5.57,-6.31,-5.2,0.0,0.0,-0.0,24.84,29.88,-25.97,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:180,1,0,304.0,1260.0,956.0,118.38,28.11,100275.99,93.93,3.32,-6.59,-6.28,0.0,0.0,0.0,15.55,15.1,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:307,7,1,65.0,385.0,320.0,43.41,27.39,100240.29,96.93,5.59,-6.31,-5.21,-0.0,-0.0,-0.0,25.61,29.8,-26.74,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:434,1,0,305.0,1265.0,960.0,118.9,28.12,100274.2,94.09,3.33,-6.59,-6.26,-0.0,-0.0,0.0,15.72,15.97,4.73,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:561,7,1,65.0,387.0,322.0,43.72,27.39,100240.46,96.92,5.59,-6.31,-5.24,0.0,0.0,0.0,31.77,30.31,-28.26,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:687,1,0,302.0,1251.0,949.0,117.49,28.12,100273.5,94.14,3.31,-6.59,-6.28,-0.0,0.0,-0.0,14.83,15.68,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:814,7,1,65.0,385.0,320.0,43.41,27.39,100241.98,96.79,5.59,-6.29,-5.24,0.0,0.0,0.0,22.52,30.31,-29.79,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:20:941,1,0,305.0,1263.0,958.0,118.59,28.11,100274.44,94.07,3.32,-6.61,-6.29,-0.0,-0.0,-0.0,15.72,15.39,-18.48,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:068,7,1,65.0,385.0,320.0,43.41,27.39,100238.77,97.06,5.61,-6.3,-5.21,0.0,-0.0,0.0,20.21,30.39,-29.53,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:194,1,0,304.0,1262.0,958.0,118.68,28.11,100274.95,94.02,3.32,-6.58,-6.29,-0.0,0.0,0.0,14.3,15.39,-1.07,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:321,7,1,65.0,386.0,321.0,43.57,27.39,100239.01,97.04,5.58,-6.32,-5.24,0.0,0.0,0.0,23.29,30.39,-29.53,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:448,1,0,302.0,1252.0,950.0,117.64,28.11,100273.58,94.14,3.31,-6.59,-6.27,-0.0,-0.0,0.0,16.26,14.33,-5.42,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:575,7,1,64.0,385.0,321.0,43.68,27.39,100239.78,96.97,5.59,-6.3,-5.21,0.0,0.0,0.0,21.75,30.05,-26.99,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:702,1,0,305.0,1264.0,959.0,118.74,28.11,100274.27,94.08,3.29,-6.6,-6.27,-0.0,0.0,-0.0,14.48,14.33,-14.13,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:828,7,1,65.0,385.0,320.0,43.41,27.39,100239.78,96.97,5.58,-6.3,-5.24,0.0,-0.0,-0.0,20.21,30.22,-30.04,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:21:955,1,0,304.0,1259.0,955.0,118.22,28.11,100275.3,93.99,3.31,-6.59,-6.28,-0.0,-0.0,-0.0,14.12,15.29,-17.03,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:082,7,1,65.0,386.0,321.0,43.57,27.39,100241.61,96.82,5.59,-6.3,-5.24,0.0,0.0,0.0,18.67,30.05,-29.03,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:209,1,0,303.0,1253.0,950.0,117.55,28.12,100274.48,94.06,3.31,-6.6,-6.25,-0.0,-0.0,-0.0,15.72,16.35,-6.87,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:335,7,1,65.0,385.0,320.0,43.41,27.39,100242.05,96.78,5.58,-6.31,-5.22,-0.0,-0.0,0.0,24.84,30.39,-28.01,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:462,1,0,305.0,1265.0,960.0,118.9,28.11,100275.13,94.01,3.33,-6.59,-6.29,-0.0,0.0,-0.0,16.44,15.77,-1.07,31.65,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:589,7,1,65.0,386.0,321.0,43.57,27.39,100240.36,96.93,5.59,-6.31,-5.2,-0.0,0.0,-0.0,27.15,29.97,-25.21,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:716,1,0,304.0,1258.0,954.0,118.07,28.12,100273.41,94.15,3.31,-6.59,-6.27,-0.0,0.0,-0.0,16.26,16.06,-2.52,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:842,7,1,64.0,387.0,323.0,44.0,27.39,100241.88,96.8,5.59,-6.32,-5.24,-0.0,0.0,0.0,27.92,30.73,-28.01,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:22:969,1,0,303.0,1254.0,951.0,117.7,28.12,100273.8,94.12,3.3,-6.61,-6.26,0.0,-0.0,0.0,15.55,14.52,-11.22,31.65,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:096,7,1,65.0,385.0,320.0,43.41,27.39,100241.88,96.8,5.6,-6.31,-5.23,-0.0,-0.0,0.0,17.9,29.8,-27.24,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:223,1,0,306.0,1266.0,960.0,118.8,28.11,100273.92,94.11,3.31,-6.58,-6.28,0.0,-0.0,0.0,14.3,14.81,-6.87,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:349,7,1,65.0,386.0,321.0,43.57,27.4,100239.55,96.99,5.58,-6.33,-5.2,0.0,0.0,0.0,24.84,30.39,-28.52,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:476,1,0,303.0,1255.0,952.0,117.86,28.12,100277.25,93.83,3.31,-6.59,-6.25,0.0,-0.0,-0.0,15.72,15.2,-12.68,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:603,7,1,65.0,386.0,321.0,43.57,27.39,100242.22,96.77,5.6,-6.3,-5.22,0.0,-0.0,-0.0,16.36,30.31,-28.77,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:730,1,0,303.0,1256.0,953.0,118.01,28.11,100274.27,94.08,3.31,-6.61,-6.27,-0.0,-0.0,-0.0,14.66,14.81,4.73,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:856,7,1,65.0,384.0,319.0,43.25,27.39,100238.5,97.08,5.6,-6.31,-5.21,0.0,0.0,0.0,27.15,29.63,-29.79,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:23:983,1,0,305.0,1266.0,961.0,119.05,28.12,100274.14,94.09,3.32,-6.61,-6.28,0.0,-0.0,-0.0,15.72,15.2,-6.87,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:110,7,1,65.0,386.0,321.0,43.57,27.39,100239.34,97.01,5.58,-6.31,-5.22,0.0,0.0,0.0,24.84,30.22,-28.01,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:237,1,0,303.0,1254.0,951.0,117.7,28.12,100275.87,93.94,3.31,-6.6,-6.29,-0.0,0.0,0.0,15.55,15.68,0.38,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:363,7,1,65.0,386.0,321.0,43.57,27.39,100239.75,96.98,5.59,-6.31,-5.23,0.0,0.0,0.0,26.38,29.72,-29.03,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:490,1,0,304.0,1258.0,954.0,118.07,28.12,100277.77,93.79,3.3,-6.59,-6.28,0.0,-0.0,-0.0,16.08,15.2,-12.68,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:617,7,1,65.0,385.0,320.0,43.41,27.39,100241.61,96.82,5.59,-6.31,-5.22,-0.0,-0.0,0.0,24.06,30.47,-27.75,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:744,1,0,305.0,1265.0,960.0,118.9,28.12,100274.53,94.06,3.31,-6.58,-6.27,0.0,0.0,0.0,15.37,15.58,-9.77,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:871,7,1,65.0,386.0,321.0,43.57,27.39,100242.38,96.76,5.58,-6.31,-5.21,0.0,-0.0,-0.0,24.84,30.05,-30.04,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:24:997,1,0,302.0,1252.0,950.0,117.64,28.12,100274.31,94.08,3.31,-6.61,-6.28,-0.0,0.0,0.0,15.37,15.39,-3.97,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:124,7,1,65.0,385.0,320.0,43.41,27.39,100242.55,96.74,5.57,-6.3,-5.23,-0.0,0.0,0.0,19.44,30.14,-28.26,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:251,1,0,304.0,1260.0,956.0,118.38,28.12,100275.4,93.98,3.31,-6.59,-6.28,0.0,-0.0,-0.0,14.48,14.52,-5.42,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:378,7,1,65.0,385.0,320.0,43.41,27.39,100240.86,96.88,5.59,-6.31,-5.22,-0.0,-0.0,0.0,25.61,30.47,-29.79,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:504,1,0,305.0,1264.0,959.0,118.74,28.11,100275.74,93.96,3.31,-6.57,-6.29,-0.0,-0.0,-0.0,16.26,14.91,-5.42,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:631,7,1,65.0,387.0,322.0,43.72,27.39,100242.55,96.74,5.6,-6.31,-5.23,0.0,0.0,-0.0,30.23,29.97,-28.26,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:758,1,0,302.0,1252.0,950.0,117.64,28.11,100273.23,94.17,3.31,-6.6,-6.23,0.0,0.0,-0.0,16.26,15.68,3.28,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:25:885,7,1,65.0,386.0,321.0,43.57,27.39,100242.98,96.71,5.58,-6.3,-5.21,-0.0,0.0,0.0,17.9,30.64,-27.24,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:012,1,0,304.0,1262.0,958.0,118.68,28.12,100276.55,93.89,3.3,-6.59,-6.29,-0.0,0.0,0.0,15.01,14.81,-6.87,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:138,7,1,65.0,385.0,320.0,43.41,27.39,100241.94,96.79,5.59,-6.32,-5.23,-0.0,-0.0,-0.0,24.84,30.05,-31.06,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:265,1,0,304.0,1261.0,957.0,118.53,28.11,100272.64,94.22,3.31,-6.6,-6.27,-0.0,-0.0,-0.0,16.08,15.2,4.73,31.65,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:392,7,1,65.0,387.0,322.0,43.72,27.38,100240.42,96.92,5.58,-6.33,-5.22,-0.0,0.0,0.0,25.61,30.31,-29.28,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:519,1,0,302.0,1251.0,949.0,117.49,28.12,100276.09,93.93,3.31,-6.59,-6.29,-0.0,-0.0,-0.0,15.37,14.81,-1.07,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:645,7,1,65.0,386.0,321.0,43.57,27.39,100240.48,96.92,5.59,-6.3,-5.21,0.0,0.0,0.0,27.92,30.22,-28.01,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:772,1,0,305.0,1264.0,959.0,118.74,28.12,100274.53,94.06,3.29,-6.6,-6.3,0.0,-0.0,-0.0,15.55,15.1,-5.42,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:26:899,7,1,65.0,385.0,320.0,43.41,27.39,100240.83,96.89,5.59,-6.32,-5.2,0.0,-0.0,0.0,22.52,29.8,-27.75,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:026,1,0,304.0,1259.0,955.0,118.22,28.12,100273.45,94.15,3.33,-6.58,-6.26,-0.0,0.0,-0.0,15.19,15.29,-2.52,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:152,7,1,65.0,387.0,322.0,43.72,27.38,100241.77,96.81,5.59,-6.3,-5.23,-0.0,0.0,0.0,26.38,30.39,-29.53,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:279,1,0,302.0,1251.0,949.0,117.49,28.12,100273.8,94.12,3.3,-6.59,-6.27,-0.0,-0.0,-0.0,15.55,15.29,3.28,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:406,7,1,65.0,385.0,320.0,43.41,27.39,100238.57,97.08,5.59,-6.31,-5.21,-0.0,0.0,-0.0,20.21,30.22,-28.01,30.33,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:533,1,0,305.0,1265.0,960.0,118.9,28.12,100275.7,93.96,3.31,-6.59,-6.27,-0.0,0.0,-0.0,14.3,15.97,-9.77,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:659,7,1,65.0,386.0,321.0,43.57,27.39,100240.48,96.92,5.58,-6.3,-5.21,-0.0,0.0,-0.0,22.52,30.31,-29.79,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:786,1,0,303.0,1258.0,955.0,118.32,28.12,100276.91,93.86,3.31,-6.6,-6.26,-0.0,0.0,-0.0,14.66,15.0,-1.07,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:27:913,7,1,65.0,387.0,322.0,43.72,27.39,100241.2,96.86,5.58,-6.31,-5.2,0.0,0.0,0.0,24.06,29.97,-26.74,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:040,1,0,302.0,1252.0,950.0,117.64,28.12,100276.39,93.9,3.31,-6.59,-6.28,-0.0,0.0,-0.0,16.08,15.77,-1.07,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:166,7,1,65.0,385.0,320.0,43.41,27.38,100240.76,96.89,5.59,-6.32,-5.21,0.0,0.0,0.0,24.06,30.47,-29.28,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:293,1,0,305.0,1266.0,961.0,119.05,28.12,100276.09,93.93,3.31,-6.6,-6.28,0.0,-0.0,0.0,15.19,15.49,9.09,31.66,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:420,7,1,65.0,386.0,321.0,43.57,27.39,100243.13,96.69,5.57,-6.3,-5.23,-0.0,-0.0,0.0,24.84,29.88,-29.03,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:547,1,0,303.0,1255.0,952.0,117.86,28.12,100276.55,93.89,3.31,-6.58,-6.28,0.0,-0.0,-0.0,13.94,14.62,-3.97,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:674,7,1,65.0,387.0,322.0,43.72,27.39,100241.16,96.86,5.59,-6.31,-5.2,-0.0,0.0,0.0,26.38,29.72,-28.52,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:800,1,0,302.0,1253.0,951.0,117.8,28.11,100275.64,93.96,3.32,-6.58,-6.27,-0.0,-0.0,-0.0,15.37,15.77,-9.77,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:28:927,7,1,65.0,385.0,320.0,43.41,27.39,100241.94,96.79,5.59,-6.31,-5.21,-0.0,0.0,-0.0,28.69,30.31,-27.75,30.3,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:054,1,0,305.0,1266.0,961.0,119.05,28.11,100274.95,94.02,3.31,-6.6,-6.26,-0.0,0.0,0.0,15.55,15.49,-2.52,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:181,7,1,64.0,386.0,322.0,43.84,27.39,100242.34,96.76,5.59,-6.32,-5.2,-0.0,-0.0,0.0,25.61,30.64,-27.24,30.32,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:307,1,0,303.0,1253.0,950.0,117.55,28.11,100275.91,93.94,3.32,-6.59,-6.28,0.0,-0.0,-0.0,14.48,15.68,3.28,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:434,7,1,65.0,386.0,321.0,43.57,27.39,100241.0,96.87,5.59,-6.32,-5.21,0.0,0.0,0.0,23.29,30.05,-28.52,30.31,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:561,1,0,303.0,1253.0,950.0,117.55,28.12,100274.48,94.06,3.32,-6.59,-6.26,-0.0,0.0,-0.0,14.83,16.26,-8.32,31.67,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:688,7,1,65.0,384.0,319.0,43.25,27.39,100241.34,96.84,5.59,-6.31,-5.22,0.0,0.0,-0.0,26.38,30.56,-28.01,30.3,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:814,1,0,305.0,1266.0,961.0,119.05,28.12,100273.97,94.1,3.32,-6.59,-6.26,-0.0,0.0,0.0,16.08,15.39,1.83,31.68,missing_parts,inspection_ExFatLogger04.csv
2020/07/20 14:45:29:941,7,1,65.0,386.0,321.0,43.57,27.38,100239.24,97.02,5.58,-6.31,-5.2,0.0,-0.0,-0.0,24.06,29.97,-28.26,30.32,missing_parts,inspection_ExFatLogger04.csv
